,bid,size
2018-10-01 00:47:12.259000+00:00,26607.0,15.0
2018-10-01 00:47:12.609000+00:00,26606.0,30.0
2018-10-01 00:47:14.712000+00:00,26607.0,15.0
2018-10-01 00:47:21.724000+00:00,26608.0,15.0
2018-10-01 00:47:22.775000+00:00,26607.0,15.0
2018-10-01 00:47:23.125000+00:00,26608.0,15.0
2018-10-01 00:47:35.040000+00:00,26609.0,25.0
2018-10-01 00:47:36.792000+00:00,26610.0,15.0
2018-10-01 00:47:45.902000+00:00,26611.0,15.0
2018-10-01 00:47:48.355000+00:00,26612.0,30.0
2018-10-01 00:47:48.706000+00:00,26611.0,31.0
2018-10-01 00:47:58.521000+00:00,26612.0,15.0
2018-10-01 00:47:59.223000+00:00,26611.0,31.0
2018-10-01 00:48:03.076000+00:00,26612.0,15.0
2018-10-01 00:48:11.137000+00:00,26608.0,15.0
2018-10-01 00:48:11.486000+00:00,26607.0,31.0
2018-10-01 00:48:11.839000+00:00,26609.0,15.0
2018-10-01 00:48:12.190000+00:00,26608.0,31.0
2018-10-01 00:48:20.602000+00:00,26609.0,15.0
2018-10-01 00:48:21.656000+00:00,26608.0,31.0
2018-10-01 00:48:27.959000+00:00,26609.0,15.0
2018-10-01 00:48:38.127000+00:00,26608.0,30.0
2018-10-01 00:48:39.178000+00:00,26607.0,31.0
2018-10-01 00:48:47.237000+00:00,26608.0,15.0
2018-10-01 00:48:47.587000+00:00,26607.0,31.0
2018-10-01 00:48:47.938000+00:00,26608.0,15.0
2018-10-01 00:48:48.288000+00:00,26607.0,31.0
2018-10-01 00:48:50.392000+00:00,26608.0,15.0
2018-10-01 00:48:58.449000+00:00,26609.0,15.0
2018-10-01 00:48:59.151000+00:00,26608.0,31.0
2018-10-01 00:49:02.303000+00:00,26609.0,15.0
2018-10-01 00:49:07.209000+00:00,26608.0,30.0
2018-10-01 00:49:16.011000+00:00,26609.0,15.0
2018-10-01 00:49:18.115000+00:00,26608.0,31.0
2018-10-01 00:49:21.270000+00:00,26607.0,31.0
2018-10-01 00:49:24.777000+00:00,26606.0,31.0
2018-10-01 00:49:25.128000+00:00,26607.0,15.0
2018-10-01 00:49:25.828000+00:00,26606.0,31.0
2018-10-01 00:49:34.941000+00:00,26607.0,15.0
2018-10-01 00:49:38.095000+00:00,26606.0,31.0
2018-10-01 00:49:39.496000+00:00,26607.0,15.0
2018-10-01 00:49:42.651000+00:00,26608.0,15.0
2018-10-01 00:49:43.702000+00:00,26609.0,15.0
2018-10-01 00:49:45.104000+00:00,26608.0,31.0
2018-10-01 00:49:52.462000+00:00,26609.0,15.0
2018-10-01 00:50:16.301000+00:00,26608.0,30.0
2018-10-01 00:51:08.166000+00:00,26609.0,15.0
2018-10-01 00:51:09.217000+00:00,26608.0,31.0
2018-10-01 00:52:02.822000+00:00,26607.0,25.0
2018-10-01 00:52:17.887000+00:00,26608.0,15.0
2018-10-01 00:52:19.288000+00:00,26607.0,31.0
2018-10-01 00:52:53.636000+00:00,26608.0,15.0
2018-10-01 00:52:56.088000+00:00,26607.0,31.0
2018-10-01 00:52:57.492000+00:00,26608.0,15.0
2018-10-01 00:52:58.192000+00:00,26607.0,31.0
2018-10-01 00:53:03.450000+00:00,26608.0,15.0
2018-10-01 00:53:17.688000+00:00,26609.0,15.0
2018-10-01 00:53:22.594000+00:00,26608.0,31.0
2018-10-01 00:53:23.295000+00:00,26609.0,15.0
2018-10-01 00:53:41.866000+00:00,26608.0,31.0
2018-10-01 00:53:48.213000+00:00,26609.0,15.0
2018-10-01 00:53:48.563000+00:00,26608.0,31.0
2018-10-01 00:53:57.676000+00:00,26609.0,15.0
2018-10-01 00:53:58.728000+00:00,26608.0,31.0
2018-10-01 00:54:33.456000+00:00,26607.0,20.0
2018-10-01 00:54:40.119000+00:00,26608.0,15.0
2018-10-01 00:54:48.543000+00:00,26609.0,30.0
2018-10-01 00:54:49.949000+00:00,26608.0,30.0
2018-10-01 00:54:51.004000+00:00,26609.0,15.0
2018-10-01 00:54:51.356000+00:00,26608.0,30.0
2018-10-01 00:54:52.409000+00:00,26609.0,31.0
2018-10-01 00:54:54.868000+00:00,26610.0,15.0
2018-10-01 00:54:55.220000+00:00,26609.0,30.0
2018-10-01 00:54:55.571000+00:00,26608.0,30.0
2018-10-01 00:54:56.275000+00:00,26607.0,31.0
2018-10-01 00:54:56.627000+00:00,26606.0,31.0
2018-10-01 00:54:57.330000+00:00,26605.0,31.0
2018-10-01 00:54:59.791000+00:00,26606.0,31.0
2018-10-01 00:55:00.144000+00:00,26607.0,15.0
2018-10-01 00:55:00.498000+00:00,26606.0,31.0
2018-10-01 00:55:02.608000+00:00,26605.0,31.0
2018-10-01 00:55:04.365000+00:00,26606.0,30.0
2018-10-01 00:55:07.877000+00:00,26607.0,30.0
2018-10-01 00:55:08.227000+00:00,26606.0,25.0
2018-10-01 00:55:15.607000+00:00,26608.0,15.0
2018-10-01 00:55:21.228000+00:00,26609.0,15.0
2018-10-01 00:55:21.580000+00:00,26608.0,31.0
2018-10-01 00:55:24.387000+00:00,26609.0,15.0
2018-10-01 00:55:56.319000+00:00,26610.0,15.0
2018-10-01 00:56:06.137000+00:00,26611.0,15.0
2018-10-01 00:56:07.189000+00:00,26610.0,31.0
2018-10-01 00:56:09.993000+00:00,26611.0,15.0
2018-10-01 00:56:10.344000+00:00,26610.0,31.0
2018-10-01 00:56:12.447000+00:00,26611.0,15.0
2018-10-01 00:56:21.566000+00:00,26610.0,25.0
2018-10-01 00:56:22.268000+00:00,26609.0,31.0
2018-10-01 00:56:50.311000+00:00,26608.0,31.0
2018-10-01 00:56:57.676000+00:00,26609.0,15.0
2018-10-01 00:57:35.534000+00:00,26608.0,31.0
2018-10-01 00:57:41.139000+00:00,26609.0,15.0
2018-10-01 00:58:37.222000+00:00,26610.0,15.0
2018-10-01 00:58:37.922000+00:00,26609.0,31.0
2018-10-01 00:58:44.581000+00:00,26610.0,15.0
2018-10-01 00:59:08.070000+00:00,26611.0,15.0
2018-10-01 00:59:13.328000+00:00,26610.0,31.0
2018-10-01 00:59:17.887000+00:00,26611.0,31.0
2018-10-01 00:59:18.587000+00:00,26612.0,15.0
2018-10-01 00:59:18.938000+00:00,26611.0,31.0
2018-10-01 00:59:46.283000+00:00,26612.0,15.0
2018-10-01 00:59:46.984000+00:00,26611.0,31.0
2018-10-01 01:00:18.891000+00:00,26612.0,15.0
2018-10-01 01:00:39.576000+00:00,26613.0,15.0
2018-10-01 01:00:40.627000+00:00,26612.0,30.0
2018-10-01 01:01:10.786000+00:00,26611.0,30.0
2018-10-01 01:01:16.392000+00:00,26612.0,15.0
2018-10-01 01:02:03.723000+00:00,26611.0,31.0
2018-10-01 01:02:17.048000+00:00,26610.0,31.0
2018-10-01 01:02:26.170000+00:00,26612.0,20.0
2018-10-01 01:02:26.520000+00:00,26613.0,31.0
2018-10-01 01:02:40.195000+00:00,26614.0,15.0
2018-10-01 01:02:41.245000+00:00,26613.0,31.0
2018-10-01 01:02:41.596000+00:00,26614.0,15.0
2018-10-01 01:02:41.948000+00:00,26613.0,31.0
2018-10-01 01:02:43.704000+00:00,26614.0,15.0
2018-10-01 01:02:44.055000+00:00,26613.0,30.0
2018-10-01 01:02:52.472000+00:00,26612.0,30.0
2018-10-01 01:03:54.873000+00:00,26611.0,20.0
2018-10-01 01:04:03.642000+00:00,26609.0,31.0
2018-10-01 01:04:08.207000+00:00,26610.0,15.0
2018-10-01 01:04:13.466000+00:00,26609.0,31.0
2018-10-01 01:04:16.622000+00:00,26610.0,25.0
2018-10-01 01:04:18.725000+00:00,26609.0,31.0
2018-10-01 01:04:20.478000+00:00,26610.0,15.0
2018-10-01 01:04:31.347000+00:00,26611.0,15.0
2018-10-01 01:04:53.424000+00:00,26610.0,31.0
2018-10-01 01:04:57.278000+00:00,26611.0,15.0
2018-10-01 01:05:06.743000+00:00,26612.0,30.0
2018-10-01 01:05:08.145000+00:00,26611.0,30.0
2018-10-01 01:05:12.352000+00:00,26612.0,15.0
2018-10-01 01:05:13.052000+00:00,26611.0,25.0
2018-10-01 01:05:24.970000+00:00,26612.0,15.0
2018-10-01 01:05:31.281000+00:00,26613.0,20.0
2018-10-01 01:05:45.667000+00:00,26614.0,15.0
2018-10-01 01:06:04.599000+00:00,26613.0,31.0
2018-10-01 01:06:13.358000+00:00,26614.0,15.0
2018-10-01 01:06:15.462000+00:00,26613.0,31.0
2018-10-01 01:06:19.671000+00:00,26614.0,15.0
2018-10-01 01:06:20.021000+00:00,26613.0,31.0
2018-10-01 01:06:34.047000+00:00,26612.0,31.0
2018-10-01 01:07:17.870000+00:00,26611.0,15.0
2018-10-01 01:07:23.485000+00:00,26612.0,30.0
2018-10-01 01:07:28.044000+00:00,26611.0,31.0
2018-10-01 01:07:41.021000+00:00,26612.0,20.0
2018-10-01 01:07:44.878000+00:00,26613.0,15.0
2018-10-01 01:07:49.086000+00:00,26612.0,25.0
2018-10-01 01:07:51.891000+00:00,26613.0,15.0
2018-10-01 01:07:58.904000+00:00,26612.0,30.0
2018-10-01 01:08:00.307000+00:00,26613.0,15.0
2018-10-01 01:08:00.657000+00:00,26612.0,31.0
2018-10-01 01:08:02.059000+00:00,26613.0,15.0
2018-10-01 01:08:33.254000+00:00,26612.0,31.0
2018-10-01 01:08:34.655000+00:00,26613.0,15.0
2018-10-01 01:08:41.311000+00:00,26612.0,31.0
2018-10-01 01:08:44.815000+00:00,26613.0,15.0
2018-10-01 01:08:45.517000+00:00,26612.0,31.0
2018-10-01 01:08:49.723000+00:00,26611.0,31.0
2018-10-01 01:09:19.519000+00:00,26612.0,15.0
2018-10-01 01:09:20.921000+00:00,26611.0,30.0
2018-10-01 01:09:32.490000+00:00,26612.0,25.0
2018-10-01 01:09:37.403000+00:00,26613.0,15.0
2018-10-01 01:10:25.453000+00:00,26612.0,25.0
2018-10-01 01:10:25.804000+00:00,26613.0,15.0
2018-10-01 01:10:26.504000+00:00,26612.0,31.0
2018-10-01 01:10:31.420000+00:00,26613.0,20.0
2018-10-01 01:10:44.742000+00:00,26614.0,25.0
2018-10-01 01:10:53.157000+00:00,26613.0,30.0
2018-10-01 01:11:00.176000+00:00,26612.0,31.0
2018-10-01 01:11:07.892000+00:00,26613.0,25.0
2018-10-01 01:11:18.059000+00:00,26614.0,30.0
2018-10-01 01:11:19.464000+00:00,26612.0,31.0
2018-10-01 01:11:21.916000+00:00,26613.0,15.0
2018-10-01 01:11:56.273000+00:00,26612.0,31.0
2018-10-01 01:12:00.485000+00:00,26613.0,15.0
2018-10-01 01:12:23.267000+00:00,26612.0,20.0
2018-10-01 01:12:32.029000+00:00,26611.0,20.0
2018-10-01 01:12:36.237000+00:00,26612.0,15.0
2018-10-01 01:12:37.638000+00:00,26611.0,30.0
2018-10-01 01:13:05.330000+00:00,26612.0,15.0
2018-10-01 01:13:07.786000+00:00,26611.0,31.0
2018-10-01 01:13:12.345000+00:00,26612.0,15.0
2018-10-01 01:13:25.662000+00:00,26611.0,30.0
2018-10-01 01:13:29.522000+00:00,26612.0,15.0
2018-10-01 01:13:34.431000+00:00,26611.0,30.0
2018-10-01 01:13:35.836000+00:00,26612.0,31.0
2018-10-01 01:13:39.700000+00:00,26611.0,30.0
2018-10-01 01:13:46.011000+00:00,26610.0,31.0
2018-10-01 01:13:56.182000+00:00,26611.0,15.0
2018-10-01 01:13:56.885000+00:00,26610.0,31.0
2018-10-01 01:13:58.992000+00:00,26611.0,15.0
2018-10-01 01:14:10.209000+00:00,26610.0,31.0
2018-10-01 01:14:13.015000+00:00,26611.0,30.0
2018-10-01 01:14:13.718000+00:00,26612.0,15.0
2018-10-01 01:14:22.831000+00:00,26611.0,30.0
2018-10-01 01:14:25.638000+00:00,26612.0,20.0
2018-10-01 01:14:29.492000+00:00,26611.0,25.0
2018-10-01 01:14:43.517000+00:00,26610.0,31.0
2018-10-01 01:14:53.334000+00:00,26611.0,15.0
2018-10-01 01:14:53.685000+00:00,26610.0,31.0
2018-10-01 01:14:55.788000+00:00,26611.0,15.0
2018-10-01 01:15:06.661000+00:00,26612.0,15.0
2018-10-01 01:15:13.331000+00:00,26611.0,31.0
2018-10-01 01:15:17.185000+00:00,26612.0,30.0
2018-10-01 01:15:24.202000+00:00,26613.0,30.0
2018-10-01 01:15:24.554000+00:00,26612.0,31.0
2018-10-01 01:15:24.904000+00:00,26613.0,15.0
2018-10-01 01:15:27.010000+00:00,26614.0,15.0
2018-10-01 01:15:27.360000+00:00,26613.0,31.0
2018-10-01 01:15:28.412000+00:00,26614.0,31.0
2018-10-01 01:15:33.670000+00:00,26615.0,15.0
2018-10-01 01:15:34.721000+00:00,26614.0,31.0
2018-10-01 01:15:36.124000+00:00,26615.0,15.0
2018-10-01 01:15:49.445000+00:00,26616.0,15.0
2018-10-01 01:16:01.720000+00:00,26617.0,15.0
2018-10-01 01:16:02.073000+00:00,26616.0,15.0
2018-10-01 01:16:04.177000+00:00,26615.0,20.0
2018-10-01 01:16:29.769000+00:00,26614.0,31.0
2018-10-01 01:16:44.150000+00:00,26615.0,20.0
2018-10-01 01:16:49.408000+00:00,26614.0,31.0
2018-10-01 01:16:49.758000+00:00,26615.0,15.0
2018-10-01 01:16:50.809000+00:00,26614.0,31.0
2018-10-01 01:16:52.214000+00:00,26615.0,15.0
2018-10-01 01:16:56.424000+00:00,26614.0,31.0
2018-10-01 01:16:58.528000+00:00,26615.0,15.0
2018-10-01 01:17:43.775000+00:00,26614.0,31.0
2018-10-01 01:17:44.478000+00:00,26613.0,31.0
2018-10-01 01:17:44.829000+00:00,26612.0,31.0
2018-10-01 01:17:45.181000+00:00,26613.0,15.0
2018-10-01 01:17:46.234000+00:00,26612.0,31.0
2018-10-01 01:17:46.585000+00:00,26613.0,15.0
2018-10-01 01:17:50.444000+00:00,26612.0,31.0
2018-10-01 01:17:52.198000+00:00,26613.0,15.0
2018-10-01 01:17:52.549000+00:00,26612.0,31.0
2018-10-01 01:17:53.601000+00:00,26613.0,15.0
2018-10-01 01:17:56.056000+00:00,26612.0,31.0
2018-10-01 01:17:57.107000+00:00,26613.0,30.0
2018-10-01 01:18:17.806000+00:00,26615.0,15.0
2018-10-01 01:18:18.156000+00:00,26614.0,31.0
2018-10-01 01:18:22.713000+00:00,26615.0,15.0
2018-10-01 01:18:23.766000+00:00,26614.0,30.0
2018-10-01 01:18:31.124000+00:00,26613.0,30.0
2018-10-01 01:18:49.717000+00:00,26614.0,15.0
2018-10-01 01:19:09.364000+00:00,26615.0,15.0
2018-10-01 01:19:11.121000+00:00,26614.0,31.0
2018-10-01 01:19:14.274000+00:00,26613.0,15.0
2018-10-01 01:19:30.753000+00:00,26614.0,15.0
2018-10-01 01:19:51.442000+00:00,26613.0,30.0
2018-10-01 01:19:53.545000+00:00,26614.0,15.0
2018-10-01 01:19:55.301000+00:00,26613.0,31.0
2018-10-01 01:20:05.476000+00:00,26614.0,30.0
2018-10-01 01:20:31.430000+00:00,26615.0,15.0
2018-10-01 01:20:31.780000+00:00,26614.0,31.0
2018-10-01 01:21:07.191000+00:00,26613.0,25.0
2018-10-01 01:21:16.655000+00:00,26614.0,15.0
2018-10-01 01:21:22.966000+00:00,26612.0,31.0
2018-10-01 01:21:23.316000+00:00,26613.0,15.0
2018-10-01 01:21:24.368000+00:00,26612.0,31.0
2018-10-01 01:21:27.524000+00:00,26613.0,25.0
2018-10-01 01:21:29.626000+00:00,26612.0,31.0
2018-10-01 01:21:31.029000+00:00,26613.0,15.0
2018-10-01 01:21:31.380000+00:00,26612.0,31.0
2018-10-01 01:21:34.184000+00:00,26611.0,31.0
2018-10-01 01:21:35.936000+00:00,26610.0,31.0
2018-10-01 01:21:36.287000+00:00,26611.0,25.0
2018-10-01 01:21:40.846000+00:00,26610.0,31.0
2018-10-01 01:21:45.405000+00:00,26611.0,15.0
2018-10-01 01:21:48.561000+00:00,26610.0,30.0
2018-10-01 01:21:49.613000+00:00,26611.0,15.0
2018-10-01 01:21:53.819000+00:00,26610.0,31.0
2018-10-01 01:22:14.498000+00:00,26611.0,31.0
2018-10-01 01:22:15.549000+00:00,26610.0,31.0
2018-10-01 01:22:40.433000+00:00,26611.0,15.0
2018-10-01 01:22:44.640000+00:00,26609.0,15.0
2018-10-01 01:22:44.992000+00:00,26608.0,31.0
2018-10-01 01:22:47.796000+00:00,26607.0,31.0
2018-10-01 01:22:48.147000+00:00,26608.0,15.0
2018-10-01 01:22:48.847000+00:00,26607.0,31.0
2018-10-01 01:22:55.158000+00:00,26606.0,31.0
2018-10-01 01:22:57.962000+00:00,26607.0,31.0
2018-10-01 01:22:59.013000+00:00,26606.0,31.0
2018-10-01 01:23:00.770000+00:00,26605.0,31.0
2018-10-01 01:23:02.524000+00:00,26604.0,15.0
2018-10-01 01:23:04.277000+00:00,26603.0,30.0
2018-10-01 01:23:06.381000+00:00,26604.0,15.0
2018-10-01 01:23:07.783000+00:00,26603.0,31.0
2018-10-01 01:23:11.287000+00:00,26604.0,15.0
2018-10-01 01:23:15.144000+00:00,26605.0,20.0
2018-10-01 01:23:17.596000+00:00,26606.0,31.0
2018-10-01 01:23:20.399000+00:00,26605.0,31.0
2018-10-01 01:23:27.804000+00:00,26604.0,31.0
2018-10-01 01:23:37.623000+00:00,26605.0,20.0
2018-10-01 01:23:39.377000+00:00,26604.0,25.0
2018-10-01 01:23:40.429000+00:00,26605.0,31.0
2018-10-01 01:23:41.480000+00:00,26604.0,30.0
2018-10-01 01:24:17.234000+00:00,26603.0,31.0
2018-10-01 01:24:18.986000+00:00,26604.0,31.0
2018-10-01 01:24:19.687000+00:00,26605.0,15.0
2018-10-01 01:24:20.388000+00:00,26604.0,31.0
2018-10-01 01:24:25.292000+00:00,26605.0,15.0
2018-10-01 01:24:25.643000+00:00,26604.0,31.0
2018-10-01 01:24:52.980000+00:00,26603.0,31.0
2018-10-01 01:24:55.085000+00:00,26604.0,15.0
2018-10-01 01:24:59.641000+00:00,26605.0,31.0
2018-10-01 01:25:08.063000+00:00,26604.0,31.0
2018-10-01 01:25:14.372000+00:00,26605.0,15.0
2018-10-01 01:25:18.230000+00:00,26604.0,28.0
2018-10-01 01:25:32.954000+00:00,26605.0,28.0
2018-10-01 01:25:34.005000+00:00,26604.0,28.0
2018-10-01 01:25:34.706000+00:00,26603.0,15.0
2018-10-01 01:25:36.459000+00:00,26604.0,15.0
2018-10-01 01:25:38.210000+00:00,26603.0,28.0
2018-10-01 01:25:45.223000+00:00,26604.0,15.0
2018-10-01 01:26:00.643000+00:00,26606.0,20.0
2018-10-01 01:26:00.994000+00:00,26607.0,15.0
2018-10-01 01:26:01.345000+00:00,26606.0,28.0
2018-10-01 01:26:01.697000+00:00,26605.0,28.0
2018-10-01 01:26:21.676000+00:00,26604.0,28.0
2018-10-01 01:26:24.833000+00:00,26603.0,25.0
2018-10-01 01:26:26.936000+00:00,26602.0,28.0
2018-10-01 01:26:51.475000+00:00,26603.0,15.0
2018-10-01 01:26:58.133000+00:00,26604.0,28.0
2018-10-01 01:26:59.183000+00:00,26603.0,28.0
2018-10-01 01:27:01.638000+00:00,26604.0,15.0
2018-10-01 01:27:01.988000+00:00,26603.0,28.0
2018-10-01 01:27:12.512000+00:00,26604.0,15.0
2018-10-01 01:27:16.372000+00:00,26602.0,28.0
2018-10-01 01:27:20.577000+00:00,26601.0,28.0
2018-10-01 01:27:20.930000+00:00,26602.0,15.0
2018-10-01 01:27:29.695000+00:00,26601.0,28.0
2018-10-01 01:27:44.414000+00:00,26602.0,15.0
2018-10-01 01:28:03.698000+00:00,26601.0,28.0
2018-10-01 01:28:05.104000+00:00,26602.0,15.0
2018-10-01 01:28:05.806000+00:00,26601.0,28.0
2018-10-01 01:28:17.380000+00:00,26602.0,15.0
2018-10-01 01:28:21.587000+00:00,26603.0,15.0
2018-10-01 01:28:25.096000+00:00,26602.0,28.0
2018-10-01 01:28:27.551000+00:00,26603.0,15.0
2018-10-01 01:28:42.294000+00:00,26604.0,15.0
2018-10-01 01:28:43.696000+00:00,26603.0,28.0
2018-10-01 01:28:48.254000+00:00,26604.0,15.0
2018-10-01 01:29:15.605000+00:00,26603.0,15.0
2018-10-01 01:29:15.956000+00:00,26604.0,15.0
2018-10-01 01:29:16.306000+00:00,26603.0,28.0
2018-10-01 01:29:24.728000+00:00,26604.0,15.0
2018-10-01 01:29:30.693000+00:00,26603.0,28.0
2018-10-01 01:29:31.043000+00:00,26604.0,15.0
2018-10-01 01:29:33.846000+00:00,26603.0,28.0
2018-10-01 01:29:45.762000+00:00,26602.0,28.0
2018-10-01 01:29:53.833000+00:00,26601.0,28.0
2018-10-01 01:29:54.534000+00:00,26602.0,15.0
2018-10-01 01:29:56.988000+00:00,26603.0,15.0
2018-10-01 01:29:57.339000+00:00,26602.0,28.0
2018-10-01 01:30:02.613000+00:00,26603.0,15.0
2018-10-01 01:30:02.965000+00:00,26602.0,28.0
2018-10-01 01:30:04.019000+00:00,26603.0,15.0
2018-10-01 01:30:06.473000+00:00,26604.0,15.0
2018-10-01 01:30:09.280000+00:00,26603.0,28.0
2018-10-01 01:30:38.398000+00:00,26602.0,28.0
2018-10-01 01:30:40.852000+00:00,26603.0,15.0
2018-10-01 01:30:41.552000+00:00,26602.0,28.0
2018-10-01 01:30:43.656000+00:00,26603.0,28.0
2018-10-01 01:30:47.164000+00:00,26602.0,28.0
2018-10-01 01:30:51.721000+00:00,26601.0,28.0
2018-10-01 01:31:03.290000+00:00,26600.0,28.0
2018-10-01 01:31:03.642000+00:00,26601.0,15.0
2018-10-01 01:31:03.993000+00:00,26600.0,28.0
2018-10-01 01:31:06.451000+00:00,26601.0,25.0
2018-10-01 01:31:08.553000+00:00,26602.0,15.0
2018-10-01 01:31:12.411000+00:00,26601.0,28.0
2018-10-01 01:31:25.032000+00:00,26602.0,15.0
2018-10-01 01:31:28.888000+00:00,26601.0,28.0
2018-10-01 01:31:30.991000+00:00,26602.0,15.0
2018-10-01 01:31:33.798000+00:00,26601.0,25.0
2018-10-01 01:31:34.149000+00:00,26602.0,15.0
2018-10-01 01:31:49.920000+00:00,26603.0,15.0
2018-10-01 01:31:51.327000+00:00,26602.0,28.0
2018-10-01 01:31:56.586000+00:00,26603.0,28.0
2018-10-01 01:32:05.348000+00:00,26604.0,15.0
2018-10-01 01:32:42.868000+00:00,26605.0,15.0
2018-10-01 01:32:52.692000+00:00,26606.0,15.0
2018-10-01 01:32:53.397000+00:00,26605.0,24.0
2018-10-01 01:33:47.789000+00:00,26606.0,20.0
2018-10-01 01:34:31.269000+00:00,26607.0,15.0
2018-10-01 01:34:32.321000+00:00,26606.0,20.0
2018-10-01 01:34:34.778000+00:00,26605.0,24.0
2018-10-01 01:34:38.984000+00:00,26606.0,15.0
2018-10-01 01:34:45.646000+00:00,26605.0,24.0
2018-10-01 01:34:49.154000+00:00,26606.0,15.0
2018-10-01 01:35:02.825000+00:00,26605.0,24.0
2018-10-01 01:35:39.995000+00:00,26606.0,15.0
2018-10-01 01:35:41.397000+00:00,26605.0,24.0
2018-10-01 01:35:47.008000+00:00,26606.0,24.0
2018-10-01 01:35:48.410000+00:00,26605.0,23.0
2018-10-01 01:35:58.227000+00:00,26604.0,23.0
2018-10-01 01:35:59.278000+00:00,26605.0,15.0
2018-10-01 01:36:00.680000+00:00,26604.0,23.0
2018-10-01 01:36:42.749000+00:00,26605.0,15.0
2018-10-01 01:36:49.767000+00:00,26604.0,15.0
2018-10-01 01:37:01.339000+00:00,26605.0,20.0
2018-10-01 01:37:18.518000+00:00,26604.0,20.0
2018-10-01 01:37:23.428000+00:00,26605.0,15.0
2018-10-01 01:37:26.584000+00:00,26604.0,23.0
2018-10-01 01:37:33.599000+00:00,26605.0,15.0
2018-10-01 01:37:33.949000+00:00,26604.0,23.0
2018-10-01 01:37:35.701000+00:00,26605.0,15.0
2018-10-01 01:37:45.514000+00:00,26604.0,15.0
2018-10-01 01:37:45.864000+00:00,26605.0,15.0
2018-10-01 01:37:50.421000+00:00,26604.0,23.0
2018-10-01 01:37:56.029000+00:00,26605.0,15.0
2018-10-01 01:38:05.496000+00:00,26606.0,15.0
2018-10-01 01:38:08.299000+00:00,26605.0,23.0
2018-10-01 01:38:11.103000+00:00,26606.0,23.0
2018-10-01 01:38:21.973000+00:00,26605.0,23.0
2018-10-01 01:38:26.185000+00:00,26604.0,23.0
2018-10-01 01:38:29.691000+00:00,26603.0,23.0
2018-10-01 01:38:30.391000+00:00,26604.0,15.0
2018-10-01 01:38:31.094000+00:00,26603.0,15.0
2018-10-01 01:38:32.496000+00:00,26602.0,23.0
2018-10-01 01:38:40.559000+00:00,26603.0,23.0
2018-10-01 01:38:49.320000+00:00,26604.0,23.0
2018-10-01 01:38:53.178000+00:00,26603.0,23.0
2018-10-01 01:39:02.294000+00:00,26602.0,23.0
2018-10-01 01:39:14.567000+00:00,26603.0,15.0
2018-10-01 01:39:14.919000+00:00,26602.0,23.0
2018-10-01 01:40:00.830000+00:00,26601.0,23.0
2018-10-01 01:40:04.336000+00:00,26602.0,15.0
2018-10-01 01:40:22.564000+00:00,26601.0,23.0
2018-10-01 01:40:30.280000+00:00,26600.0,23.0
2018-10-01 01:41:02.884000+00:00,26601.0,23.0
2018-10-01 01:41:05.338000+00:00,26602.0,15.0
2018-10-01 01:41:06.389000+00:00,26601.0,23.0
2018-10-01 01:41:08.841000+00:00,26602.0,15.0
2018-10-01 01:41:29.240000+00:00,26601.0,23.0
2018-10-01 01:41:30.642000+00:00,26602.0,23.0
2018-10-01 01:41:32.045000+00:00,26601.0,23.0
2018-10-01 01:41:46.778000+00:00,26602.0,20.0
2018-10-01 01:41:53.094000+00:00,26603.0,20.0
2018-10-01 01:41:54.145000+00:00,26604.0,15.0
2018-10-01 01:42:00.108000+00:00,26603.0,23.0
2018-10-01 01:42:03.267000+00:00,26602.0,23.0
2018-10-01 01:42:08.179000+00:00,26603.0,15.0
2018-10-01 01:42:14.489000+00:00,26602.0,15.0
2018-10-01 01:42:18.694000+00:00,26603.0,15.0
2018-10-01 01:42:33.417000+00:00,26602.0,23.0
2018-10-01 01:42:37.975000+00:00,26603.0,23.0
2018-10-01 01:43:21.442000+00:00,26604.0,15.0
2018-10-01 01:43:23.544000+00:00,26603.0,23.0
2018-10-01 01:43:50.185000+00:00,26604.0,15.0
2018-10-01 01:43:55.446000+00:00,26603.0,23.0
2018-10-01 01:44:02.109000+00:00,26604.0,20.0
2018-10-01 01:44:21.036000+00:00,26603.0,20.0
2018-10-01 01:44:35.401000+00:00,26604.0,15.0
2018-10-01 01:44:44.516000+00:00,26603.0,23.0
2018-10-01 01:44:48.024000+00:00,26604.0,15.0
2018-10-01 01:45:03.460000+00:00,26605.0,20.0
2018-10-01 01:45:03.810000+00:00,26604.0,23.0
2018-10-01 01:45:04.512000+00:00,26605.0,15.0
2018-10-01 01:45:09.770000+00:00,26606.0,15.0
2018-10-01 01:45:46.287000+00:00,26605.0,15.0
2018-10-01 01:45:46.639000+00:00,26606.0,15.0
2018-10-01 01:45:50.845000+00:00,26605.0,23.0
2018-10-01 01:46:17.493000+00:00,26604.0,23.0
2018-10-01 01:46:17.843000+00:00,26605.0,15.0
2018-10-01 01:46:23.450000+00:00,26606.0,15.0
2018-10-01 01:46:25.553000+00:00,26605.0,15.0
2018-10-01 01:46:33.964000+00:00,26604.0,23.0
2018-10-01 01:46:39.920000+00:00,26605.0,15.0
2018-10-01 01:47:03.044000+00:00,26606.0,15.0
2018-10-01 01:47:37.045000+00:00,26607.0,15.0
2018-10-01 01:47:39.849000+00:00,26608.0,20.0
2018-10-01 01:47:40.899000+00:00,26607.0,20.0
2018-10-01 01:47:42.301000+00:00,26608.0,15.0
2018-10-01 01:48:26.124000+00:00,26609.0,15.0
