,ask,size
2018-10-03 18:28:21.834000+00:00,26929.0,15.0
2018-10-03 18:28:22.185000+00:00,26928.0,15.0
2018-10-03 18:28:22.886000+00:00,26927.0,15.0
2018-10-03 18:28:25.342000+00:00,26928.0,15.0
2018-10-03 18:28:26.394000+00:00,26929.0,15.0
2018-10-03 18:28:26.746000+00:00,26928.0,15.0
2018-10-03 18:28:27.797000+00:00,26929.0,15.0
2018-10-03 18:28:30.960000+00:00,26930.0,15.0
2018-10-03 18:28:32.714000+00:00,26931.0,15.0
2018-10-03 18:28:33.065000+00:00,26933.0,15.0
2018-10-03 18:28:34.470000+00:00,26932.0,15.0
2018-10-03 18:28:36.224000+00:00,26933.0,24.0
2018-10-03 18:28:36.577000+00:00,26934.0,24.0
2018-10-03 18:28:40.790000+00:00,26935.0,15.0
2018-10-03 18:28:43.247000+00:00,26936.0,24.0
2018-10-03 18:28:49.211000+00:00,26937.0,24.0
2018-10-03 18:28:49.562000+00:00,26936.0,24.0
2018-10-03 18:28:50.613000+00:00,26937.0,24.0
2018-10-03 18:28:54.470000+00:00,26936.0,24.0
2018-10-03 18:28:55.873000+00:00,26937.0,24.0
2018-10-03 18:28:58.678000+00:00,26936.0,15.0
2018-10-03 18:29:00.788000+00:00,26935.0,15.0
2018-10-03 18:29:01.138000+00:00,26934.0,15.0
2018-10-03 18:29:01.489000+00:00,26935.0,15.0
2018-10-03 18:29:01.839000+00:00,26934.0,15.0
2018-10-03 18:29:05.347000+00:00,26935.0,15.0
2018-10-03 18:29:06.399000+00:00,26936.0,15.0
2018-10-03 18:29:06.750000+00:00,26935.0,15.0
2018-10-03 18:29:09.205000+00:00,26936.0,15.0
2018-10-03 18:29:09.907000+00:00,26938.0,15.0
2018-10-03 18:29:10.257000+00:00,26937.0,15.0
2018-10-03 18:29:10.608000+00:00,26936.0,15.0
2018-10-03 18:29:10.958000+00:00,26937.0,15.0
2018-10-03 18:29:11.308000+00:00,26936.0,15.0
2018-10-03 18:29:12.360000+00:00,26937.0,23.0
2018-10-03 18:29:14.817000+00:00,26938.0,23.0
2018-10-03 18:29:16.569000+00:00,26937.0,23.0
2018-10-03 18:29:16.920000+00:00,26938.0,23.0
2018-10-03 18:29:18.673000+00:00,26937.0,23.0
2018-10-03 18:29:20.429000+00:00,26938.0,23.0
2018-10-03 18:29:24.285000+00:00,26937.0,15.0
2018-10-03 18:29:28.494000+00:00,26936.0,15.0
2018-10-03 18:29:29.900000+00:00,26937.0,15.0
2018-10-03 18:29:37.615000+00:00,26936.0,15.0
2018-10-03 18:29:38.316000+00:00,26937.0,23.0
2018-10-03 18:29:42.528000+00:00,26936.0,23.0
2018-10-03 18:29:43.230000+00:00,26937.0,23.0
2018-10-03 18:29:48.490000+00:00,26936.0,23.0
2018-10-03 18:29:48.841000+00:00,26937.0,23.0
2018-10-03 18:29:49.546000+00:00,26938.0,23.0
2018-10-03 18:29:51.301000+00:00,26937.0,23.0
2018-10-03 18:29:51.652000+00:00,26938.0,23.0
2018-10-03 18:29:52.004000+00:00,26937.0,23.0
2018-10-03 18:29:52.355000+00:00,26938.0,23.0
2018-10-03 18:29:52.706000+00:00,26937.0,23.0
2018-10-03 18:29:53.407000+00:00,26936.0,23.0
2018-10-03 18:30:02.894000+00:00,26937.0,23.0
2018-10-03 18:30:06.751000+00:00,26938.0,23.0
2018-10-03 18:30:07.102000+00:00,26937.0,23.0
2018-10-03 18:30:08.506000+00:00,26938.0,23.0
2018-10-03 18:30:11.666000+00:00,26939.0,23.0
2018-10-03 18:30:13.072000+00:00,26938.0,23.0
2018-10-03 18:30:16.584000+00:00,26939.0,23.0
2018-10-03 18:30:17.639000+00:00,26938.0,23.0
2018-10-03 18:30:21.848000+00:00,26939.0,23.0
2018-10-03 18:30:22.198000+00:00,26938.0,23.0
2018-10-03 18:30:34.817000+00:00,26937.0,23.0
2018-10-03 18:30:39.725000+00:00,26936.0,15.0
2018-10-03 18:30:40.075000+00:00,26937.0,23.0
2018-10-03 18:30:46.734000+00:00,26936.0,23.0
2018-10-03 18:30:48.843000+00:00,26935.0,23.0
2018-10-03 18:30:50.245000+00:00,26934.0,23.0
2018-10-03 18:30:50.595000+00:00,26935.0,23.0
2018-10-03 18:30:50.945000+00:00,26936.0,23.0
2018-10-03 18:30:59.014000+00:00,26934.0,23.0
2018-10-03 18:31:01.474000+00:00,26935.0,23.0
2018-10-03 18:31:03.582000+00:00,26934.0,23.0
2018-10-03 18:31:04.281000+00:00,26933.0,23.0
2018-10-03 18:31:10.245000+00:00,26934.0,23.0
2018-10-03 18:31:10.596000+00:00,26933.0,23.0
2018-10-03 18:31:15.159000+00:00,26934.0,23.0
2018-10-03 18:31:17.616000+00:00,26935.0,23.0
2018-10-03 18:31:21.475000+00:00,26936.0,23.0
2018-10-03 18:31:24.280000+00:00,26935.0,20.0
2018-10-03 18:31:27.084000+00:00,26936.0,20.0
2018-10-03 18:31:27.786000+00:00,26935.0,15.0
2018-10-03 18:31:29.538000+00:00,26936.0,23.0
2018-10-03 18:31:29.889000+00:00,26935.0,23.0
2018-10-03 18:31:38.309000+00:00,26936.0,23.0
2018-10-03 18:31:40.067000+00:00,26937.0,23.0
2018-10-03 18:31:44.279000+00:00,26936.0,23.0
2018-10-03 18:31:44.630000+00:00,26937.0,23.0
2018-10-03 18:31:47.438000+00:00,26935.0,23.0
2018-10-03 18:31:47.789000+00:00,26934.0,15.0
2018-10-03 18:31:48.490000+00:00,26935.0,23.0
2018-10-03 18:31:49.542000+00:00,26936.0,23.0
2018-10-03 18:31:51.298000+00:00,26935.0,23.0
2018-10-03 18:31:55.153000+00:00,26936.0,23.0
2018-10-03 18:31:58.312000+00:00,26935.0,23.0
2018-10-03 18:31:59.719000+00:00,26934.0,15.0
2018-10-03 18:32:01.125000+00:00,26935.0,15.0
2018-10-03 18:32:02.177000+00:00,26934.0,15.0
2018-10-03 18:32:08.848000+00:00,26935.0,15.0
2018-10-03 18:32:13.404000+00:00,26934.0,15.0
2018-10-03 18:32:14.108000+00:00,26935.0,15.0
2018-10-03 18:32:14.810000+00:00,26933.0,15.0
2018-10-03 18:32:18.673000+00:00,26932.0,15.0
2018-10-03 18:32:19.726000+00:00,26931.0,23.0
2018-10-03 18:32:23.583000+00:00,26930.0,23.0
2018-10-03 18:32:26.388000+00:00,26929.0,23.0
2018-10-03 18:32:26.737000+00:00,26930.0,23.0
2018-10-03 18:32:27.091000+00:00,26928.0,15.0
2018-10-03 18:32:29.545000+00:00,26929.0,15.0
2018-10-03 18:32:30.947000+00:00,26928.0,15.0
2018-10-03 18:32:33.402000+00:00,26929.0,23.0
2018-10-03 18:32:33.752000+00:00,26928.0,23.0
2018-10-03 18:32:34.102000+00:00,26929.0,23.0
2018-10-03 18:32:34.803000+00:00,26928.0,23.0
2018-10-03 18:32:37.963000+00:00,26927.0,23.0
2018-10-03 18:32:39.716000+00:00,26926.0,15.0
2018-10-03 18:32:40.769000+00:00,26925.0,15.0
2018-10-03 18:32:42.875000+00:00,26926.0,15.0
2018-10-03 18:32:43.927000+00:00,26927.0,15.0
2018-10-03 18:32:45.329000+00:00,26925.0,15.0
2018-10-03 18:32:45.682000+00:00,26926.0,15.0
2018-10-03 18:32:46.033000+00:00,26925.0,15.0
2018-10-03 18:32:46.383000+00:00,26924.0,15.0
2018-10-03 18:32:49.190000+00:00,26922.0,15.0
2018-10-03 18:32:49.541000+00:00,26921.0,15.0
2018-10-03 18:32:49.895000+00:00,26919.0,15.0
2018-10-03 18:32:53.405000+00:00,26920.0,15.0
2018-10-03 18:32:53.755000+00:00,26919.0,15.0
2018-10-03 18:32:54.457000+00:00,26920.0,15.0
2018-10-03 18:32:55.862000+00:00,26919.0,20.0
2018-10-03 18:32:56.213000+00:00,26920.0,23.0
2018-10-03 18:32:58.669000+00:00,26919.0,23.0
2018-10-03 18:32:59.022000+00:00,26921.0,23.0
2018-10-03 18:32:59.723000+00:00,26920.0,23.0
2018-10-03 18:33:00.425000+00:00,26921.0,23.0
2018-10-03 18:33:00.776000+00:00,26920.0,23.0
2018-10-03 18:33:02.529000+00:00,26919.0,23.0
2018-10-03 18:33:04.285000+00:00,26920.0,23.0
2018-10-03 18:33:04.636000+00:00,26919.0,23.0
2018-10-03 18:33:04.989000+00:00,26918.0,23.0
2018-10-03 18:33:06.393000+00:00,26919.0,23.0
2018-10-03 18:33:07.094000+00:00,26918.0,23.0
2018-10-03 18:33:08.145000+00:00,26919.0,23.0
2018-10-03 18:33:08.495000+00:00,26918.0,20.0
2018-10-03 18:33:09.197000+00:00,26919.0,22.0
2018-10-03 18:33:14.456000+00:00,26918.0,15.0
2018-10-03 18:33:14.808000+00:00,26919.0,22.0
2018-10-03 18:33:16.561000+00:00,26920.0,22.0
2018-10-03 18:33:16.912000+00:00,26919.0,22.0
2018-10-03 18:33:17.264000+00:00,26920.0,22.0
2018-10-03 18:33:18.668000+00:00,26921.0,15.0
2018-10-03 18:33:19.370000+00:00,26920.0,15.0
2018-10-03 18:33:19.721000+00:00,26921.0,15.0
2018-10-03 18:33:20.423000+00:00,26922.0,15.0
2018-10-03 18:33:21.125000+00:00,26919.0,15.0
2018-10-03 18:33:22.176000+00:00,26920.0,22.0
2018-10-03 18:33:23.227000+00:00,26921.0,22.0
2018-10-03 18:33:24.982000+00:00,26920.0,22.0
2018-10-03 18:33:25.332000+00:00,26921.0,22.0
2018-10-03 18:33:26.386000+00:00,26922.0,22.0
2018-10-03 18:33:27.439000+00:00,26923.0,22.0
2018-10-03 18:33:28.142000+00:00,26924.0,22.0
2018-10-03 18:33:30.597000+00:00,26922.0,22.0
2018-10-03 18:33:30.948000+00:00,26921.0,22.0
2018-10-03 18:33:32.353000+00:00,26920.0,22.0
2018-10-03 18:33:34.813000+00:00,26921.0,22.0
2018-10-03 18:33:35.866000+00:00,26920.0,22.0
2018-10-03 18:33:36.919000+00:00,26919.0,22.0
2018-10-03 18:33:37.619000+00:00,26918.0,15.0
2018-10-03 18:33:38.321000+00:00,26919.0,15.0
2018-10-03 18:33:39.022000+00:00,26920.0,15.0
2018-10-03 18:33:39.725000+00:00,26919.0,15.0
2018-10-03 18:33:41.478000+00:00,26918.0,15.0
2018-10-03 18:33:43.582000+00:00,26917.0,15.0
2018-10-03 18:33:49.194000+00:00,26916.0,15.0
2018-10-03 18:33:50.946000+00:00,26915.0,15.0
2018-10-03 18:33:51.647000+00:00,26916.0,15.0
2018-10-03 18:33:53.052000+00:00,26915.0,15.0
2018-10-03 18:33:54.804000+00:00,26916.0,15.0
2018-10-03 18:33:57.608000+00:00,26915.0,15.0
2018-10-03 18:33:59.360000+00:00,26916.0,21.0
2018-10-03 18:34:00.764000+00:00,26917.0,21.0
2018-10-03 18:34:01.117000+00:00,26916.0,21.0
2018-10-03 18:34:04.272000+00:00,26915.0,21.0
2018-10-03 18:34:06.027000+00:00,26916.0,21.0
2018-10-03 18:34:10.938000+00:00,26917.0,21.0
2018-10-03 18:34:12.693000+00:00,26918.0,21.0
2018-10-03 18:34:14.798000+00:00,26915.0,21.0
2018-10-03 18:34:15.148000+00:00,26916.0,21.0
2018-10-03 18:34:16.550000+00:00,26917.0,21.0
2018-10-03 18:34:19.004000+00:00,26916.0,21.0
2018-10-03 18:34:21.107000+00:00,26917.0,21.0
2018-10-03 18:34:22.160000+00:00,26916.0,21.0
2018-10-03 18:34:23.562000+00:00,26917.0,21.0
2018-10-03 18:34:24.964000+00:00,26918.0,21.0
2018-10-03 18:34:27.068000+00:00,26919.0,21.0
2018-10-03 18:34:28.473000+00:00,26918.0,21.0
2018-10-03 18:34:29.526000+00:00,26919.0,21.0
2018-10-03 18:34:35.842000+00:00,26920.0,21.0
2018-10-03 18:34:40.052000+00:00,26919.0,21.0
2018-10-03 18:34:41.805000+00:00,26920.0,21.0
2018-10-03 18:34:42.155000+00:00,26919.0,21.0
2018-10-03 18:34:49.870000+00:00,26916.0,21.0
2018-10-03 18:34:50.222000+00:00,26917.0,21.0
2018-10-03 18:34:52.675000+00:00,26916.0,21.0
2018-10-03 18:34:59.688000+00:00,26915.0,20.0
2018-10-03 18:35:00.393000+00:00,26909.0,20.0
2018-10-03 18:35:00.747000+00:00,26911.0,17.0
2018-10-03 18:35:01.099000+00:00,26908.0,17.0
2018-10-03 18:35:01.801000+00:00,26905.0,17.0
2018-10-03 18:35:02.153000+00:00,26904.0,17.0
2018-10-03 18:35:02.503000+00:00,26903.0,17.0
2018-10-03 18:35:02.855000+00:00,26901.0,15.0
2018-10-03 18:35:03.208000+00:00,26902.0,15.0
2018-10-03 18:35:03.909000+00:00,26903.0,14.0
2018-10-03 18:35:04.260000+00:00,26902.0,14.0
2018-10-03 18:35:04.611000+00:00,26903.0,14.0
2018-10-03 18:35:04.962000+00:00,26902.0,14.0
2018-10-03 18:35:05.666000+00:00,26901.0,14.0
2018-10-03 18:35:07.068000+00:00,26902.0,14.0
2018-10-03 18:35:07.769000+00:00,26903.0,14.0
2018-10-03 18:35:08.120000+00:00,26902.0,14.0
2018-10-03 18:35:08.471000+00:00,26901.0,14.0
2018-10-03 18:35:09.875000+00:00,26902.0,14.0
2018-10-03 18:35:10.226000+00:00,26904.0,14.0
2018-10-03 18:35:11.979000+00:00,26903.0,14.0
2018-10-03 18:35:12.680000+00:00,26904.0,10.0
2018-10-03 18:35:13.383000+00:00,26902.0,10.0
2018-10-03 18:35:14.083000+00:00,26901.0,10.0
2018-10-03 18:35:14.434000+00:00,26902.0,10.0
2018-10-03 18:35:15.135000+00:00,26903.0,10.0
2018-10-03 18:35:15.838000+00:00,26899.0,10.0
2018-10-03 18:35:16.540000+00:00,26897.0,10.0
2018-10-03 18:35:16.892000+00:00,26899.0,10.0
2018-10-03 18:35:19.001000+00:00,26898.0,10.0
2018-10-03 18:35:19.352000+00:00,26899.0,10.0
2018-10-03 18:35:20.053000+00:00,26900.0,9.0
2018-10-03 18:35:20.404000+00:00,26899.0,9.0
2018-10-03 18:35:21.106000+00:00,26896.0,9.0
2018-10-03 18:35:21.807000+00:00,26895.0,9.0
2018-10-03 18:35:22.158000+00:00,26894.0,9.0
2018-10-03 18:35:23.914000+00:00,26893.0,19.0
2018-10-03 18:35:24.265000+00:00,26892.0,9.0
2018-10-03 18:35:24.967000+00:00,26893.0,9.0
2018-10-03 18:35:25.319000+00:00,26895.0,19.0
2018-10-03 18:35:26.020000+00:00,26894.0,8.0
2018-10-03 18:35:27.777000+00:00,26895.0,18.0
2018-10-03 18:35:28.830000+00:00,26896.0,18.0
2018-10-03 18:35:29.533000+00:00,26897.0,18.0
2018-10-03 18:35:29.884000+00:00,26898.0,8.0
2018-10-03 18:35:30.585000+00:00,26899.0,18.0
2018-10-03 18:35:32.689000+00:00,26900.0,18.0
2018-10-03 18:35:33.391000+00:00,26899.0,18.0
2018-10-03 18:35:34.093000+00:00,26900.0,18.0
2018-10-03 18:35:34.796000+00:00,26899.0,18.0
2018-10-03 18:35:35.500000+00:00,26900.0,18.0
2018-10-03 18:35:37.606000+00:00,26902.0,10.0
2018-10-03 18:35:37.955000+00:00,26901.0,10.0
2018-10-03 18:35:38.307000+00:00,26903.0,18.0
2018-10-03 18:35:38.658000+00:00,26902.0,10.0
2018-10-03 18:35:40.063000+00:00,26903.0,10.0
2018-10-03 18:35:42.168000+00:00,26902.0,18.0
2018-10-03 18:35:43.221000+00:00,26903.0,8.0
2018-10-03 18:35:44.276000+00:00,26902.0,8.0
2018-10-03 18:35:45.682000+00:00,26903.0,8.0
2018-10-03 18:35:46.032000+00:00,26902.0,8.0
2018-10-03 18:35:46.733000+00:00,26901.0,10.0
2018-10-03 18:35:47.084000+00:00,26900.0,5.0
2018-10-03 18:35:51.300000+00:00,26899.0,8.0
2018-10-03 18:35:51.652000+00:00,26898.0,8.0
2018-10-03 18:35:53.056000+00:00,26900.0,10.0
2018-10-03 18:35:56.214000+00:00,26898.0,10.0
2018-10-03 18:35:57.266000+00:00,26896.0,5.0
2018-10-03 18:35:57.619000+00:00,26893.0,10.0
2018-10-03 18:35:58.320000+00:00,26891.0,10.0
2018-10-03 18:35:58.672000+00:00,26892.0,18.0
2018-10-03 18:35:59.723000+00:00,26893.0,18.0
2018-10-03 18:36:00.427000+00:00,26892.0,18.0
2018-10-03 18:36:00.778000+00:00,26891.0,18.0
2018-10-03 18:36:01.130000+00:00,26888.0,10.0
2018-10-03 18:36:01.481000+00:00,26890.0,18.0
2018-10-03 18:36:02.182000+00:00,26889.0,10.0
2018-10-03 18:36:02.533000+00:00,26890.0,18.0
2018-10-03 18:36:04.989000+00:00,26891.0,8.0
2018-10-03 18:36:05.341000+00:00,26889.0,13.0
2018-10-03 18:36:05.692000+00:00,26888.0,10.0
2018-10-03 18:36:06.043000+00:00,26889.0,8.0
2018-10-03 18:36:06.395000+00:00,26888.0,10.0
2018-10-03 18:36:06.746000+00:00,26889.0,18.0
2018-10-03 18:36:07.446000+00:00,26890.0,10.0
2018-10-03 18:36:07.797000+00:00,26891.0,18.0
2018-10-03 18:36:08.499000+00:00,26892.0,18.0
2018-10-03 18:36:09.555000+00:00,26893.0,10.0
2018-10-03 18:36:10.258000+00:00,26891.0,10.0
2018-10-03 18:36:10.960000+00:00,26892.0,18.0
2018-10-03 18:36:12.715000+00:00,26893.0,13.0
2018-10-03 18:36:15.172000+00:00,26892.0,13.0
2018-10-03 18:36:16.225000+00:00,26891.0,10.0
2018-10-03 18:36:16.928000+00:00,26893.0,10.0
2018-10-03 18:36:18.683000+00:00,26891.0,10.0
2018-10-03 18:36:19.738000+00:00,26890.0,10.0
2018-10-03 18:36:22.196000+00:00,26889.0,10.0
2018-10-03 18:36:22.548000+00:00,26888.0,10.0
2018-10-03 18:36:23.249000+00:00,26887.0,10.0
2018-10-03 18:36:24.303000+00:00,26886.0,10.0
2018-10-03 18:36:25.358000+00:00,26885.0,10.0
2018-10-03 18:36:26.059000+00:00,26886.0,10.0
2018-10-03 18:36:26.410000+00:00,26885.0,10.0
2018-10-03 18:36:27.465000+00:00,26882.0,10.0
2018-10-03 18:36:28.166000+00:00,26883.0,15.0
2018-10-03 18:36:29.568000+00:00,26884.0,15.0
2018-10-03 18:36:30.271000+00:00,26886.0,15.0
2018-10-03 18:36:30.621000+00:00,26885.0,10.0
2018-10-03 18:36:33.078000+00:00,26884.0,10.0
2018-10-03 18:36:33.431000+00:00,26883.0,10.0
2018-10-03 18:36:33.781000+00:00,26884.0,15.0
2018-10-03 18:36:34.130000+00:00,26883.0,5.0
2018-10-03 18:36:34.484000+00:00,26884.0,10.0
2018-10-03 18:36:34.836000+00:00,26883.0,10.0
2018-10-03 18:36:35.186000+00:00,26884.0,15.0
2018-10-03 18:36:35.888000+00:00,26883.0,10.0
2018-10-03 18:36:36.940000+00:00,26882.0,10.0
2018-10-03 18:36:39.396000+00:00,26881.0,14.0
2018-10-03 18:36:39.747000+00:00,26880.0,9.0
2018-10-03 18:36:40.099000+00:00,26879.0,4.0
2018-10-03 18:36:42.202000+00:00,26878.0,14.0
2018-10-03 18:36:42.553000+00:00,26877.0,10.0
2018-10-03 18:36:42.903000+00:00,26878.0,10.0
2018-10-03 18:36:44.305000+00:00,26879.0,14.0
2018-10-03 18:36:44.656000+00:00,26878.0,10.0
2018-10-03 18:36:46.412000+00:00,26877.0,10.0
2018-10-03 18:36:48.518000+00:00,26876.0,10.0
2018-10-03 18:36:48.870000+00:00,26877.0,10.0
2018-10-03 18:36:49.924000+00:00,26878.0,9.0
2018-10-03 18:36:50.274000+00:00,26877.0,10.0
2018-10-03 18:36:50.977000+00:00,26879.0,14.0
2018-10-03 18:36:51.328000+00:00,26878.0,9.0
2018-10-03 18:36:52.379000+00:00,26877.0,9.0
2018-10-03 18:36:52.731000+00:00,26878.0,14.0
2018-10-03 18:36:53.082000+00:00,26877.0,10.0
2018-10-03 18:36:53.783000+00:00,26879.0,14.0
2018-10-03 18:36:55.892000+00:00,26878.0,14.0
2018-10-03 18:36:56.242000+00:00,26876.0,10.0
2018-10-03 18:36:56.945000+00:00,26875.0,5.0
2018-10-03 18:36:58.350000+00:00,26873.0,5.0
2018-10-03 18:36:59.054000+00:00,26872.0,10.0
2018-10-03 18:36:59.405000+00:00,26871.0,10.0
2018-10-03 18:37:00.809000+00:00,26872.0,4.0
2018-10-03 18:37:01.863000+00:00,26871.0,10.0
2018-10-03 18:37:02.214000+00:00,26870.0,4.0
2018-10-03 18:37:02.566000+00:00,26871.0,14.0
2018-10-03 18:37:03.269000+00:00,26870.0,4.0
2018-10-03 18:37:03.973000+00:00,26869.0,4.0
2018-10-03 18:37:04.324000+00:00,26867.0,4.0
2018-10-03 18:37:04.676000+00:00,26865.0,10.0
2018-10-03 18:37:05.379000+00:00,26867.0,10.0
2018-10-03 18:37:05.730000+00:00,26868.0,10.0
2018-10-03 18:37:06.082000+00:00,26869.0,10.0
2018-10-03 18:37:06.432000+00:00,26868.0,10.0
2018-10-03 18:37:08.186000+00:00,26867.0,10.0
2018-10-03 18:37:09.592000+00:00,26868.0,10.0
2018-10-03 18:37:09.943000+00:00,26869.0,10.0
2018-10-03 18:37:11.346000+00:00,26870.0,13.0
2018-10-03 18:37:11.697000+00:00,26869.0,10.0
2018-10-03 18:37:12.750000+00:00,26868.0,10.0
2018-10-03 18:37:13.101000+00:00,26869.0,10.0
2018-10-03 18:37:13.452000+00:00,26870.0,10.0
2018-10-03 18:37:13.802000+00:00,26871.0,10.0
2018-10-03 18:37:14.153000+00:00,26870.0,10.0
2018-10-03 18:37:15.907000+00:00,26872.0,10.0
2018-10-03 18:37:16.959000+00:00,26871.0,3.0
2018-10-03 18:37:17.310000+00:00,26872.0,3.0
2018-10-03 18:37:18.014000+00:00,26874.0,13.0
2018-10-03 18:37:18.365000+00:00,26872.0,5.0
2018-10-03 18:37:18.715000+00:00,26873.0,10.0
2018-10-03 18:37:19.066000+00:00,26872.0,10.0
2018-10-03 18:37:20.119000+00:00,26873.0,10.0
2018-10-03 18:37:20.820000+00:00,26874.0,3.0
2018-10-03 18:37:22.927000+00:00,26873.0,3.0
2018-10-03 18:37:23.277000+00:00,26874.0,3.0
2018-10-03 18:37:23.632000+00:00,26877.0,10.0
2018-10-03 18:37:23.983000+00:00,26879.0,3.0
2018-10-03 18:37:24.685000+00:00,26878.0,10.0
2018-10-03 18:37:25.036000+00:00,26880.0,3.0
2018-10-03 18:37:25.386000+00:00,26879.0,13.0
2018-10-03 18:37:26.437000+00:00,26878.0,10.0
2018-10-03 18:37:27.142000+00:00,26880.0,10.0
2018-10-03 18:37:28.195000+00:00,26878.0,10.0
2018-10-03 18:37:28.897000+00:00,26877.0,10.0
2018-10-03 18:37:29.247000+00:00,26879.0,13.0
2018-10-03 18:37:29.598000+00:00,26880.0,13.0
2018-10-03 18:37:29.949000+00:00,26879.0,10.0
2018-10-03 18:37:31.004000+00:00,26882.0,3.0
2018-10-03 18:37:31.355000+00:00,26881.0,10.0
2018-10-03 18:37:31.705000+00:00,26880.0,10.0
2018-10-03 18:37:32.057000+00:00,26879.0,10.0
2018-10-03 18:37:32.408000+00:00,26880.0,10.0
2018-10-03 18:37:33.109000+00:00,26879.0,10.0
2018-10-03 18:37:33.459000+00:00,26880.0,10.0
2018-10-03 18:37:35.568000+00:00,26882.0,3.0
2018-10-03 18:37:36.623000+00:00,26881.0,10.0
2018-10-03 18:37:38.378000+00:00,26880.0,10.0
2018-10-03 18:37:38.728000+00:00,26881.0,3.0
2018-10-03 18:37:40.833000+00:00,26883.0,3.0
2018-10-03 18:37:41.537000+00:00,26884.0,3.0
2018-10-03 18:37:41.888000+00:00,26885.0,13.0
2018-10-03 18:37:42.238000+00:00,26884.0,10.0
2018-10-03 18:37:42.940000+00:00,26885.0,13.0
2018-10-03 18:37:45.399000+00:00,26886.0,13.0
2018-10-03 18:37:46.105000+00:00,26887.0,3.0
2018-10-03 18:37:47.510000+00:00,26888.0,3.0
2018-10-03 18:37:48.212000+00:00,26887.0,3.0
2018-10-03 18:37:49.971000+00:00,26888.0,3.0
2018-10-03 18:37:50.672000+00:00,26887.0,3.0
2018-10-03 18:37:51.726000+00:00,26888.0,3.0
2018-10-03 18:37:52.428000+00:00,26887.0,3.0
2018-10-03 18:37:52.780000+00:00,26886.0,3.0
2018-10-03 18:37:53.832000+00:00,26888.0,13.0
2018-10-03 18:37:54.183000+00:00,26887.0,10.0
2018-10-03 18:37:55.588000+00:00,26888.0,10.0
2018-10-03 18:37:56.990000+00:00,26889.0,13.0
2018-10-03 18:37:58.042000+00:00,26888.0,10.0
2018-10-03 18:37:58.393000+00:00,26889.0,10.0
2018-10-03 18:38:02.607000+00:00,26890.0,2.0
2018-10-03 18:38:03.310000+00:00,26889.0,10.0
2018-10-03 18:38:04.715000+00:00,26890.0,12.0
2018-10-03 18:38:05.065000+00:00,26889.0,10.0
2018-10-03 18:38:05.415000+00:00,26888.0,10.0
2018-10-03 18:38:05.767000+00:00,26889.0,7.0
2018-10-03 18:38:07.170000+00:00,26890.0,7.0
2018-10-03 18:38:07.520000+00:00,26889.0,7.0
2018-10-03 18:38:07.873000+00:00,26890.0,7.0
2018-10-03 18:38:08.573000+00:00,26889.0,7.0
2018-10-03 18:38:08.924000+00:00,26888.0,7.0
2018-10-03 18:38:09.626000+00:00,26889.0,7.0
2018-10-03 18:38:10.681000+00:00,26890.0,12.0
2018-10-03 18:38:11.734000+00:00,26889.0,10.0
2018-10-03 18:38:12.789000+00:00,26890.0,10.0
2018-10-03 18:38:13.843000+00:00,26891.0,12.0
2018-10-03 18:38:14.544000+00:00,26892.0,12.0
2018-10-03 18:38:15.595000+00:00,26891.0,10.0
2018-10-03 18:38:16.298000+00:00,26890.0,10.0
2018-10-03 18:38:17.001000+00:00,26891.0,10.0
2018-10-03 18:38:17.703000+00:00,26890.0,10.0
2018-10-03 18:38:21.212000+00:00,26889.0,10.0
2018-10-03 18:38:21.564000+00:00,26890.0,10.0
2018-10-03 18:38:21.916000+00:00,26891.0,10.0
2018-10-03 18:38:27.879000+00:00,26890.0,10.0
2018-10-03 18:38:28.230000+00:00,26892.0,10.0
2018-10-03 18:38:28.931000+00:00,26891.0,10.0
2018-10-03 18:38:29.983000+00:00,26892.0,2.0
2018-10-03 18:38:30.333000+00:00,26893.0,12.0
2018-10-03 18:38:30.684000+00:00,26892.0,10.0
2018-10-03 18:38:31.035000+00:00,26891.0,10.0
2018-10-03 18:38:36.996000+00:00,26889.0,2.0
2018-10-03 18:38:38.400000+00:00,26888.0,2.0
2018-10-03 18:38:41.209000+00:00,26889.0,2.0
2018-10-03 18:38:41.910000+00:00,26888.0,5.0
2018-10-03 18:38:46.121000+00:00,26889.0,5.0
2018-10-03 18:38:46.472000+00:00,26888.0,5.0
2018-10-03 18:38:46.821000+00:00,26889.0,12.0
2018-10-03 18:38:47.175000+00:00,26890.0,10.0
2018-10-03 18:38:49.981000+00:00,26889.0,5.0
2018-10-03 18:38:50.682000+00:00,26890.0,12.0
2018-10-03 18:38:51.735000+00:00,26889.0,10.0
2018-10-03 18:38:52.086000+00:00,26888.0,10.0
2018-10-03 18:38:52.436000+00:00,26889.0,12.0
2018-10-03 18:38:53.138000+00:00,26888.0,10.0
2018-10-03 18:38:54.191000+00:00,26889.0,12.0
2018-10-03 18:38:58.056000+00:00,26888.0,12.0
2018-10-03 18:38:58.406000+00:00,26889.0,12.0
2018-10-03 18:38:59.107000+00:00,26888.0,5.0
2018-10-03 18:39:00.511000+00:00,26887.0,10.0
2018-10-03 18:39:01.564000+00:00,26888.0,10.0
2018-10-03 18:39:05.422000+00:00,26889.0,12.0
2018-10-03 18:39:05.772000+00:00,26888.0,10.0
2018-10-03 18:39:07.527000+00:00,26887.0,10.0
2018-10-03 18:39:08.230000+00:00,26888.0,2.0
