timestamp,quote,quote_after_avg_divergence
2015-04-23 21:00:00,131.95,132.8116473180825
2015-04-24 21:00:00,131.74,132.6018508033259
2015-04-27 21:00:00,131.75,132.61272709319323
2015-04-28 21:00:00,131.88,132.74438124541066
2015-04-29 21:00:00,131.96,132.82708509216116
2015-04-30 21:00:00,131.95,132.81956475171833
2015-05-01 21:00:00,132.26,133.13323543020218
2015-05-04 21:00:00,132.26,133.13429518534082
2015-05-05 21:00:00,132.22,133.09477047809162
2015-05-06 21:00:00,132.77,133.64970266802706
2015-05-07 21:00:00,132.57,133.4495302401152
2015-05-08 21:00:00,131.93,132.8079687843655
2015-05-11 21:00:00,132.04,132.9193393625398
2015-05-12 21:00:00,132.49,133.37409163790255
2015-05-13 21:00:00,133.63,134.5240146112014
2015-05-14 21:00:00,134.27,135.17069007259636
2015-05-15 21:00:00,134.42000000000002,135.32274275091999
2015-05-18 21:00:00,134.16,135.06155864425267
2015-05-19 21:00:00,135.56,136.47280489534592
2015-05-20 21:00:00,135.97,136.88706362144956
2015-05-21 21:00:00,135.71,136.62687168901422
2015-05-22 21:00:00,138.31,139.24645229317903
2015-05-25 21:00:00,139.09,140.0330180786947
2015-05-26 21:00:00,139.66,140.60865441946842
2015-05-27 21:00:00,139.85,140.80174686120932
2015-05-28 21:00:00,140.1,141.05468964073066
2015-05-29 21:00:00,139.95000000000002,140.90478810974602
2015-06-01 21:00:00,140.18,141.137067325129
2015-06-02 21:00:00,140.92000000000002,141.88423723330953
2015-06-03 21:00:00,141.67000000000002,142.64213055904634
2015-06-04 21:00:00,141.72,142.6957117250972
2015-06-05 21:00:00,140.49,141.46001538604457
2015-06-08 21:00:00,139.12,140.0823675028536
2015-06-09 21:00:00,138.92000000000002,139.88427833844963
2015-06-10 21:00:00,139.04,140.00677477467235
2015-06-11 21:00:00,138.25,139.21279553255528
2015-06-12 21:00:00,137.3,138.26000490255407
2015-06-15 21:00:00,137.18,138.13964733726522
2015-06-16 21:00:00,137.21,138.17171054978684
2015-06-17 21:00:00,138.11,139.08146408729453
2015-06-18 21:00:00,139.31,140.29251556076701
2015-06-19 21:00:00,139.48,140.4649154467506
2015-06-22 21:00:00,139.41,140.39539055702843
2015-06-23 21:00:00,140.98,141.97769011221482
2015-06-24 21:00:00,140.69,141.6867556245045
2015-06-25 21:00:00,140.71,141.7071190450798
2015-06-26 21:00:00,140.56,141.55691247539195
2015-06-29 21:00:00,140.85,141.85081634967509
2015-06-30 21:00:00,141.04,142.04392674787712
2015-07-01 21:00:00,141.35,142.3578301255193
2015-07-02 21:00:00,141.29,142.29910563718045
2015-07-03 21:00:00,141.32,142.32942782950792
2015-07-06 21:00:00,141.45000000000002,142.4618867917315
2015-07-07 21:00:00,141.78,142.7969702683379
2015-07-08 21:00:00,142.12,143.14126390376242
2015-07-09 21:00:00,141.84,142.86131057928583
2015-07-10 21:00:00,141.61,142.63243858347062
2015-07-13 21:00:00,143.07,144.10475875085316
2015-07-14 21:00:00,143.98,145.02283028455474
2015-07-15 21:00:00,144.51,145.55821925852558
2015-07-16 21:00:00,144.99,146.0435875083614
2015-07-17 21:00:00,145.1,146.15649239225704
2015-07-20 21:00:00,144.97,146.02786445094665
2015-07-21 21:00:00,146.02,147.08687225970317
2015-07-22 21:00:00,146.0,147.06833229866425
2015-07-23 21:00:00,146.07,147.14324842084153
2015-07-24 21:00:00,146.37,147.44803255175083
2015-07-27 21:00:00,146.53,147.6134559206824
2015-07-28 21:00:00,146.06,147.14285135646344
2015-07-29 21:00:00,145.44,146.52077583794537
2015-07-30 21:00:00,145.36,146.4422538812637
2015-07-31 21:00:00,144.37,145.4512824519955
2015-08-03 21:00:00,144.34,145.4218672786772
2015-08-04 21:00:00,144.52,145.60460193710946
2015-08-05 21:00:00,143.89000000000001,144.97413573030488
2015-08-06 21:00:00,143.57,144.65438306171876
2015-08-07 21:00:00,142.98,144.06480076948966
2015-08-10 21:00:00,142.84,143.92547359620286
2015-08-11 21:00:00,142.46,143.54715530622633
2015-08-12 21:00:00,142.4,143.48946291841196
2015-08-13 21:00:00,143.19,144.28841010467133
2015-08-14 21:00:00,142.93,144.02963814942856
2015-08-17 21:00:00,142.70000000000002,143.7987480063067
2015-08-18 21:00:00,143.07,144.17459588642944
2015-08-19 21:00:00,142.3,143.4014649913037
2015-08-20 21:00:00,144.44,145.56491493655807
2015-08-21 21:00:00,144.37,145.49927070930312
2015-08-24 21:00:00,141.22,142.33241059895974
2015-08-25 21:00:00,140.37,141.48125201418577
2015-08-26 21:00:00,141.31,142.43223507532582
2015-08-27 21:00:00,142.27,143.40590481092855
2015-08-28 21:00:00,142.34,143.47903995718525
2015-08-31 21:00:00,141.65,142.78494421086137
2015-09-01 21:00:00,140.79,141.92036503823533
2015-09-02 21:00:00,141.93,143.07291923795333
2015-09-03 21:00:00,143.22,144.37743472856022
2015-09-04 21:00:00,142.29,143.4433612798841
2015-09-07 21:00:00,142.59,143.74715259288433
2015-09-08 21:00:00,141.68,142.83377615751346
2015-09-09 21:00:00,140.97,142.1208365554001
2015-09-10 21:00:00,140.70000000000002,141.85222722795123
2015-09-11 21:00:00,141.29,142.44944356318345
2015-09-14 21:00:00,141.61,142.774001328855
2015-09-15 21:00:00,141.21,142.37166885980918
2015-09-16 21:00:00,140.93,142.09128152881797
2015-09-17 21:00:00,141.25,142.41656061486702
2015-09-18 21:00:00,138.76,139.90965901650532
2015-09-21 21:00:00,138.68,139.83093176227052
2015-09-22 21:00:00,139.22,140.3784140124603
2015-09-23 21:00:00,139.79,140.9566192530861
2015-09-24 21:00:00,140.05,141.22184365097266
2015-09-25 21:00:00,140.25,141.4274306062816
2015-09-28 21:00:00,140.22,141.39873713312556
2015-09-29 21:00:00,140.62,141.80453264123184
2015-09-30 21:00:00,140.75,141.93808689284316
2015-10-01 21:00:00,140.4,141.58685870230775
2015-10-02 21:00:00,140.13,141.31742240405896
2015-10-05 21:00:00,140.3,141.49027798502496
2015-10-06 21:00:00,140.56,141.7539623477957
2015-10-07 21:00:00,140.43,141.62533434803285
2015-10-08 21:00:00,140.02,141.21523577756767
2015-10-09 21:00:00,140.6,141.80276223855049
2015-10-12 21:00:00,140.69,141.89465935122485
2015-10-13 21:00:00,141.17000000000002,142.38079936149376
2015-10-14 21:00:00,141.12,142.33371123602785
2015-10-15 21:00:00,139.18,140.38273642049825
2015-10-16 21:00:00,139.0,140.20416153989316
